BHK,Rent,Size,Area Type,Area Locality,City,Furnishing Status,Tenant Preferred,Bathroom
2,9000,445,2,"Palam Colony, Palam",4,1,Bachelors/Family,2
3,80000,300,2,Greater Kailash 2,4,2,Bachelors,3
3,50000,1670,1,Model Town,4,2,Bachelors/Family,3
1,13000,550,2,Saket,4,2,Bachelors,1
1,12000,350,2,Chhattarpur,4,2,Bachelors,1
2,16000,650,2,Chhattarpur,4,2,Bachelors/Family,2
2,13000,70,1,Vikaspuri,4,2,Bachelors/Family,1
2,29000,100,2,South,4,2,Bachelors/Family,2
3,18000,800,1,Hari Nagar Ashram,4,1,Bachelors/Family,1
2,8500,60,1,Najafgarh,4,1,Bachelors/Family,1
3,27000,2000,2,"Kohinoor Apartment, Kalkaji Extention",4,2,Bachelors/Family,2
2,18000,600,2,"Arjun Nagar, Safdarjung Enclave",4,1,Bachelors/Family,2
1,11500,450,2,"Bhogal, Jangpura",4,2,Bachelors,1
2,80000,2200,2,Defence Colony,4,1,Bachelors,3
2,15500,600,2,dwarka sector 8 Raj Nagar extension part 2,4,1,Bachelors,2
4,55000,2000,2,Dwarka sec 19,4,2,Bachelors/Family,3
2,20000,800,1,Malviya Nagar,4,2,Bachelors/Family,2
3,35000,170,2,"Chitra Vihar, Swasthya Vihar",4,1,Bachelors/Family,2
2,38000,150,2,Malviya Nagar,4,1,Bachelors/Family,2
2,16000,650,2,Freedom Fighters Enclave,4,1,Bachelors/Family,2
3,50000,1250,2,Chittaranjan Park Block B,4,2,Bachelors/Family,3
1,9500,600,1,Chhattarpur,4,2,Bachelors/Family,2
4,90000,2100,2,"Kailash hills, East Of Kailash",4,2,Bachelors/Family,4
1,10000,450,1,Rohini Sector 18,4,1,Bachelors,1
2,25000,100,2,Lajpat Nagar 1,4,1,Bachelors,2
1,30000,650,1,Lajpat Nagar,4,2,Bachelors/Family,1
2,12000,48,1,Rohini Sector 16,4,1,Bachelors/Family,2
2,16500,550,2,"Guru Angad Nagar West, Laxmi Nagar",4,2,Bachelors/Family,2
1,4500,240,1,Dilshad Colony,4,1,Bachelors/Family,1
2,30000,700,2,Vasant Kunj Sector B,4,2,Bachelors,2
1,12000,48,1,Rohini Sector 11,4,2,Bachelors/Family,1
2,23000,100,1,Mansarover Garden,4,1,Bachelors/Family,2
3,70000,1901,1,"Unity the Amaryllis, Karol Bagh",4,2,Bachelors/Family,3
1,5500,50,2,Lado Sarai,4,1,Bachelors/Family,1
3,35000,1300,2,Dakshini Pitampura,4,2,Bachelors,3
2,9000,145,1,Palam,4,1,Bachelors/Family,2
2,22000,800,2,"Arjun Nagar, Safdarjung Enclave",4,1,Bachelors/Family,3
3,35000,1100,1,Kalkaji Extension,4,2,Bachelors/Family,4
1,12000,450,1,Dwarka Sector 7,4,2,Bachelors/Family,1
2,6000,300,2,Jhangir Puri,4,1,Bachelors/Family,1
2,22000,1040,2,"Janak Park, Hari Nagar",4,2,Bachelors,3
1,5000,25,2,Ganga Vihar,4,1,Bachelors/Family,1
2,20500,900,1,"IGNOU Road, Saket",4,2,Bachelors/Family,2
2,7500,1100,1,Bijwasan,4,1,Bachelors/Family,1
2,5500,380,1,Prem Nagar,4,1,Bachelors/Family,2
3,25000,450,2,Gandhi Nagar,4,2,Bachelors,2
1,13000,550,2,Lajpat Nagar 4,4,2,Bachelors,1
1,5000,180,1,Mukherjee Nagar,4,2,Bachelors/Family,1
3,40000,1650,2,Dakshini Pitampura,4,2,Bachelors/Family,2
1,12500,250,1,"Inder Puri Block A, Inder Puri",4,2,Bachelors/Family,1
1,6000,400,2,"Raghubir Nagar, Tagore Garden Extension",4,1,Bachelors/Family,1
2,15500,900,2,Vivek Vihar Phase 2,4,2,Bachelors/Family,2
3,75000,1900,1,Malviya Nagar,4,2,Bachelors/Family,3
3,36000,892,2,Gautam Nagar,4,1,Bachelors/Family,2
1,13000,400,2,Chhattarpur Enclave,4,2,Bachelors,1
3,45000,100,2,"Mandakini Enclave, Alaknanda",4,1,Bachelors,2
2,2000,60,1,Ram Nagar,4,1,Bachelors/Family,1
2,28000,80,1,Janakpuri,4,2,Bachelors/Family,2
2,9000,450,2,Laxmi Nagar,4,2,Bachelors/Family,1
1,12000,520,2,Geeta Colony,4,2,Bachelors/Family,1
1,13000,350,1,Rohini Sector 3,4,2,Bachelors/Family,1
2,11000,600,2,Aya Nagar,4,2,Bachelors,2
3,35000,950,2,Karol Bagh,4,2,Bachelors,2
2,10000,450,2,Laxmi Nagar,4,2,Bachelors/Family,1
1,20000,450,2,Karol Bagh,4,2,Bachelors,1
2,25000,850,2,Karol Bagh,4,2,Bachelors,2
1,8000,200,2,kst chattarpur Apartments,4,1,Bachelors,1
4,150000,3000,2,"Safdarjung Development Area, Hauz Khas",4,2,Bachelors/Family,4
3,36000,1500,2,"Mahendru Enclave, Model Town",4,2,Bachelors/Family,3
2,12000,700,1,Sultanpur,4,1,Bachelors/Family,2
1,8500,530,1,"Palam Colony, Palam",4,1,Bachelors/Family,1
3,17000,800,2,kst chattarpur Apartments,4,1,Bachelors,2
1,7500,45,1,Laxmi Nagar,4,2,Bachelors/Family,1
1,16000,900,1,Kalkaji,4,2,Bachelors/Family,1
1,9000,450,1,Mehrauli,4,1,Bachelors/Family,1
2,8000,650,1,Rangpuri,4,1,Bachelors/Family,1
2,45000,900,1,Lajpat Nagar 1,4,2,Bachelors/Family,2
2,27000,900,2,RWA triveni residents,4,2,Bachelors/Family,2
2,14000,120,1,Dwarka Mor,4,2,Bachelors/Family,2
2,14000,600,2,kst chattarpur Apartments,4,1,Bachelors,2
2,14000,615,2,Laxmi Nagar,4,1,Bachelors/Family,2
1,7500,225,2,Kapi Bagan Basti,4,2,Bachelors/Family,1
1,10000,800,2,"Paryavaran Complex, Sainik Farm",4,1,Bachelors,1
1,7000,400,2,Aya Nagar,4,2,Bachelors,1
1,25000,800,1,Mukherjee Nagar,4,2,Bachelors/Family,2
2,9000,60,1,Mehrauli,4,2,Bachelors/Family,1
3,22000,1000,1,"Khanpur Extension, Sangam Vihar",4,1,Bachelors/Family,2
3,10000,75,1,Sagar Pur,4,1,Bachelors/Family,1
3,11000,800,1,Hastsal,4,1,Bachelors/Family,2
1,12500,200,1,Kamla Nagar,4,2,Bachelors/Family,1
3,15000,800,2,kst chattarpur Apartments,4,1,Bachelors,2
2,35000,80,1,Kamla Nagar,4,1,Bachelors/Family,2
2,35000,900,1,Lajpat Nagar,4,1,Family,2
2,52000,1125,1,Saket,4,2,Bachelors/Family,2
3,15000,900,1,Dwarka Mor,4,1,Bachelors/Family,2
2,32000,1100,2,Rajouri Garden,4,1,Bachelors,2
1,11500,400,2,Lajpat Nagar 4,4,1,Bachelors/Family,1
3,45000,713,2,"Prem Nagar, Patel Nagar",4,2,Bachelors/Family,3
2,16000,700,2,Shadipur,4,1,Bachelors,1
2,20000,1000,2,Krishna Nagar Block D,4,2,Bachelors/Family,2
1,7000,54,1,Nawada,4,2,Bachelors/Family,1
3,85000,200,2,"Shivalik, Malviya Nagar",4,1,Bachelors,3
1,15000,200,1,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",4,2,Bachelors/Family,1
2,22000,800,1,Chhattarpur,4,2,Bachelors/Family,2
2,32000,1000,1,Lajpat Nagar 1,4,1,Bachelors/Family,2
2,20000,500,2,"Vasant Kunj 2, Vasant Kunj",4,2,Bachelors,2
1,35000,300,1,Rajouri Garden,4,2,Bachelors/Family,1
2,35000,900,2,Lajpat Nagar 1,4,1,Bachelors/Family,2
3,65000,240,2,Saket,4,1,Bachelors/Family,3
2,15000,650,2,"Fateh Nagar, Janakpuri",4,2,Bachelors/Family,2
3,12000,950,2,"Kotla, Mayur Vihar",4,2,Bachelors,2
1,8000,500,1,Dwarka Sector 23,4,2,Bachelors/Family,1
1,11000,500,1,Palam - Dabri Marg,4,2,Bachelors/Family,1
2,12000,450,1,Mansa Ram Park,4,2,Bachelors/Family,2
4,140000,2800,2,New Friends Colony,4,2,Bachelors/Family,4
2,24000,150,1,Paschim Vihar,4,2,Bachelors/Family,1
1,20000,400,2,Lajpat Nagar 4,4,2,Bachelors/Family,1
3,16000,100,1,"Jamia Nagar, Okhla",4,2,Bachelors/Family,2
1,15000,400,2,Lajpat Nagar 4,4,2,Bachelors/Family,1
2,28500,900,2,Paschim Vihar,4,2,Bachelors/Family,2
3,30000,1350,1,Vasundhara Enclave,4,2,Family,3
1,16000,500,1,Laxmi Nagar,4,2,Bachelors/Family,1
3,80000,1700,2,"Shivalik, Malviya Nagar",4,2,Bachelors,3
1,11000,400,2,Lajpat Nagar 4,4,1,Bachelors/Family,1
2,21000,110,1,"Jangpura Extension, Jangpura",4,2,Bachelors/Family,1
3,10500,1200,1,Najafgarh,4,2,Bachelors/Family,2
2,15000,50,2,Dwarka Sector 14,4,2,Bachelors/Family,2
3,16000,100,1,Hari Nagar,4,2,Bachelors/Family,2
2,45000,1000,1,"Kailash Colony, Greater Kailash",4,2,Bachelors/Family,2
1,6000,63,1,Rohini Sector 2,4,2,Bachelors/Family,1
3,40000,1800,1,Vasant Kunj,4,2,Bachelors/Family,2
2,36000,1440,2,Chittaranjan Park,4,2,Bachelors,2
2,12000,55,1,Uttam Nagar,4,1,Bachelors/Family,2
3,45000,1500,2,"The Shabad Apartment, Dwarka Sector 13",4,1,Bachelors,3
2,20000,400,1,"Kasturba Niketan, Lajpat Nagar 2",4,1,Bachelors/Family,1
3,10000,100,2,Krishna Nagar,4,2,Bachelors/Family,2
2,5000,500,1,Sangam Vihar,4,1,Bachelors/Family,1
2,8000,100,1,Rohini Sector 38,4,1,Bachelors/Family,2
2,13000,455,1,"DDA Akshardham Apartments, DS 19",4,1,Bachelors/Family,1
2,15000,80,2,Anand Parbat,4,2,Bachelors/Family,1
2,7500,450,1,Burari,4,1,Bachelors/Family,1
1,6000,400,1,"Qutub Vihar, Dwarka",4,1,Bachelors/Family,1
4,100000,300,1,Vasant Kunj,4,1,Bachelors/Family,4
2,12000,700,1,Rohini Sector 23,4,2,Bachelors/Family,2
2,10000,600,1,"Mohan Garden, Razapur Khurd",4,2,Bachelors/Family,2
2,10000,800,1,"Bharthal, Dwarka",4,2,Bachelors/Family,2
2,12000,950,1,"Chanakya Place, Sitapuri",4,1,Bachelors/Family,2
2,15000,450,1,Shadipur,4,2,Bachelors/Family,1
1,10000,450,2,Radhey Shyam Park,4,1,Bachelors/Family,1
2,12000,68,1,Uttam Nagar,4,1,Bachelors/Family,1
2,14500,850,2,"Rajpur Khurd Extension, Rajpur",4,1,Bachelors/Family,2
2,18500,1000,1,"Kotla Mubarakpur, South Extension",4,2,Bachelors/Family,2
1,24000,600,2,Rajouri Garden,4,2,Bachelors,1
2,11000,65,1,New Ashok Nagar,4,1,Bachelors/Family,1
3,52000,1700,2,Vasant Kunj,4,2,Bachelors,3
3,70000,1800,2,Lajpat Nagar 3,4,2,Bachelors/Family,3
2,12000,1000,1,Uttam Nagar,4,2,Bachelors/Family,1
2,22000,900,2,Patparganj,4,2,Bachelors,2
4,200000,2300,1,Shanti Niketan,4,2,Bachelors/Family,4
2,20000,75,1,Green Park,4,1,Bachelors/Family,2
3,45000,200,2,Paschim Vihar Block B1,4,2,Bachelors,3
1,8000,200,2,kst chattarpur Apartments,4,1,Bachelors,1
1,8000,200,2,kst chattarpur Apartments,4,1,Bachelors,1
2,9500,450,2,Laxmi Nagar,4,2,Bachelors/Family,1
2,25000,750,2,Karol Bagh,4,2,Bachelors,2
2,12000,400,2,kst chattarpur Apartments,4,1,Bachelors,1
2,24000,84,2,Paschim Vihar,4,2,Bachelors,2
2,27000,90,1,Rohini Sector 8,4,1,Bachelors/Family,2
2,18000,90,1,Mansarovar garden,4,2,Bachelors/Family,2
2,17000,500,1,Lajpat Nagar,4,2,Bachelors/Family,2
2,15000,75,1,Adarsh Nagar,4,1,Bachelors/Family,2
1,13000,512,2,Patel Nagar West,4,2,Bachelors/Family,1
3,70000,1500,2,Vasant Kunj,4,2,Bachelors,3
1,14000,446,1,"Amar Colony, Lajpat Nagar",4,1,Bachelors/Family,1
3,32000,1100,1,"Gagan Vihar, Krishna Nagar",4,2,Bachelors/Family,2
1,4000,125,1,Sangam Vihar,4,1,Bachelors/Family,1
3,100000,1800,1,Gautam Nagar,4,2,Bachelors/Family,3
3,20000,1300,1,Chhattarpur,4,1,Bachelors/Family,2
3,30000,2000,1,"Ashoka Enclave Apartment, Dwarka Sector 11",4,2,Family,2
2,150000,1200,2,Greater Kailash 1,4,2,Bachelors,2
3,19500,125,1,Uttam Nagar,4,1,Bachelors,2
2,18000,730,2,"Arjun Nagar, Safdarjung Enclave",4,1,Bachelors/Family,2
2,25000,160,2,Dr Mukherjee Nagar West,4,2,Bachelors/Family,2
2,18000,1000,1,Janakpuri Block B1,4,1,Bachelors/Family,2
1,10000,450,1,Paschim Vihar,4,2,Bachelors/Family,1
2,12000,75,1,Mehrauli,4,2,Bachelors/Family,2
3,25000,2000,1,"Karkardooma, Anand Vihar",4,2,Bachelors,3
4,40000,2400,1,Preet Vihar,4,1,Bachelors,3
2,30000,1800,1,"Karkardooma, Anand Vihar",4,2,Bachelors,2
3,29000,1800,1,Mausam Vihar,4,1,Family,3
3,35000,2200,1,"Nirman Vihar, Preet Vihar",4,1,Bachelors/Family,3
3,21000,2200,2,Vivek Vihar,4,2,Bachelors/Family,2
3,31000,900,2,Surajmal Vihar,4,2,Bachelors/Family,2
2,8000,75,1,Chhattarpur,4,1,Bachelors/Family,1
2,15500,75,1,Saket,4,2,Bachelors/Family,2
3,32000,1800,2,"Gagan Vihar, Krishna Nagar",4,2,Bachelors/Family,3
3,30000,160,2,Surajmal Vihar,4,2,Bachelors/Family,3
4,42000,2700,2,"Pushpanjali, Anand Vihar",4,2,Bachelors,4
3,20500,1050,2,Laxmi Nagar,4,2,Bachelors/Family,2
3,60000,1800,1,Sarvodaya Enclave,4,2,Bachelors/Family,3
2,95000,2700,1,Greater Kailash 2,4,2,Bachelors/Family,2
1,16000,499,2,Chittaranjan Park Block K,4,2,Family,1
1,8500,450,2,Sarita Vihar Pocket M,4,1,Bachelors,1
1,14000,60,1,"Paryavaran Complex, Sainik Farm",4,1,Bachelors/Family,1
3,140000,2200,1,Defence Colony,4,1,Bachelors/Family,3
2,8000,130,1,Raj Nagar 2,4,1,Bachelors/Family,1
3,12500,650,1,Chirag Delhi,4,2,Bachelors/Family,1
2,14000,100,1,Janakpuri,4,1,Bachelors/Family,1
2,6000,45,1,"Devli, Sangam Vihar",4,1,Bachelors/Family,1
2,10000,600,1,Trilokpuri,4,1,Bachelors/Family,2
3,15000,800,1,Kadipur,4,1,Bachelors/Family,1
3,8000,1500,2,Cherlopalli TIRUPATI,4,1,Bachelors/Family,3
1,10000,30,1,Mahipalpur,4,2,Bachelors/Family,1
1,8500,55,1,Gharoli,4,1,Bachelors/Family,1
2,25000,900,2,"Nirman Vihar, Preet Vihar",4,2,Bachelors/Family,2
2,13000,1000,2,Bhajanpura,4,1,Bachelors/Family,1
1,6000,360,1,Ghitorni,4,2,Bachelors/Family,1
1,7000,450,1,"Mohan Garden, Razapur Khurd",4,2,Bachelors/Family,1
2,22000,900,1,"Gangaram Vatika, Vishnu Garden",4,2,Bachelors/Family,2
2,40000,1100,1,"Kailash Colony, Greater Kailash",4,2,Bachelors/Family,2
2,22000,700,1,Rohini Sector 7,4,2,Bachelors/Family,2
1,4500,400,1,Sagar Pur,4,1,Bachelors/Family,1
3,15000,950,1,Rohini Sector 4,4,1,Bachelors/Family,2
3,130000,3000,1,Defence Colony,4,2,Bachelors/Family,4
2,23000,950,2,Ber Sarai,4,1,Bachelors/Family,2
3,45000,1100,1,Chittaranjan Park,4,2,Bachelors/Family,3
1,15000,497,2,Lajpat Nagar 4,4,1,Bachelors/Family,1
3,13000,100,1,"Viswas Park, Matiala",4,2,Bachelors/Family,2
2,10000,70,1,Shakarpur,4,2,Bachelors/Family,2
2,10000,55,1,Dwarka Sector 8,4,1,Bachelors/Family,2
1,6500,300,1,East Of Kailash,4,1,Bachelors/Family,1
1,7000,400,2,Mandawali,4,1,Bachelors,1
2,7000,500,1,Badarpur,4,2,Bachelors/Family,2
4,17401,650,1,Patel Nagar West,4,2,Bachelors/Family,2
1,5500,630,1,Uttam Nagar,4,2,Bachelors/Family,1
1,20000,450,1,DS 19,4,1,Family,1
2,7000,500,1,Mahipalpur,4,2,Bachelors/Family,1
2,13000,95,1,Shahdara,4,2,Bachelors/Family,1
4,60000,272,2,Model Town,4,2,Bachelors,3
2,17000,800,2,Rohini Sector 24,4,1,Bachelors/Family,2
2,16000,50,1,"Nirankari Colony, Mukherjee Nagar",4,1,Bachelors/Family,2
1,9500,400,1,"Maidan Garhi, Chhattarpur",4,2,Bachelors/Family,1
1,5000,450,1,Vikash Nagar,4,1,Bachelors/Family,1
3,27000,1800,2,"Jagriti Enclave, Anand Vihar",4,2,Bachelors/Family,3
3,29000,1800,2,"Saini Enclave, Anand Vihar",4,2,Bachelors/Family,3
3,29000,2000,2,Vivek Vihar Phase 1,4,2,Bachelors/Family,3
4,37000,2700,2,"AGCR Enclave, Anand Vihar",4,2,Bachelors/Family,4
4,36000,2700,2,"AGCR Enclave, Anand Vihar",4,2,Bachelors/Family,3
3,35000,1800,2,Surajmal Vihar,4,2,Bachelors,3
4,42000,2700,2,"Pushpanjali, Anand Vihar",4,2,Bachelors,4
3,37000,1800,2,Preet Vihar,4,2,Bachelors/Family,3
3,30000,1800,2,Surajmal Vihar,4,2,Bachelors/Family,3
3,20000,1200,1,Ghitorni,4,2,Bachelors/Family,2
1,8500,600,2,Chattarpur Extension,4,2,Bachelors,1
1,11000,350,1,Sheikh Sarai,4,2,Bachelors/Family,1
2,14000,100,1,Dwarka,4,2,Bachelors/Family,2
3,55000,1800,2,Malviya Nagar,4,1,Bachelors/Family,3
2,25000,900,2,"Jagriti Enclave, Anand Vihar",4,2,Bachelors,2
3,20500,1150,2,Laxmi Nagar,4,1,Bachelors/Family,2
4,28000,1400,2,Rohini Sector 24,4,2,Bachelors/Family,2
1,5000,500,1,Mahavir Enclave Part 1,4,2,Bachelors/Family,1
4,35000,300,2,"AGCR Enclave, Anand Vihar",4,2,Bachelors/Family,3
3,30000,1800,2,"Saini Enclave, Anand Vihar",4,2,Bachelors/Family,3
1,10000,500,2,Neb Sarai,4,1,Bachelors/Family,1
1,11000,500,1,Rohini Sector 17,4,1,Bachelors/Family,1
2,17000,80,1,Mayur Vihar Phase 1 Extension,4,2,Bachelors/Family,2
2,35000,1000,1,Kalkaji,4,2,Bachelors,2
3,30000,1600,1,"Highland Tower, Dwarka Sector 12",4,1,Bachelors/Family,2
4,30000,1800,1,Dwarka Sector 22,4,2,Bachelors/Family,4
2,13000,400,2,Rohini Sector 24,4,2,Bachelors/Family,2
2,13000,900,1,Chhattarpur,4,2,Bachelors/Family,2
1,11000,480,2,East Of Kailash,4,1,Bachelors/Family,1
1,13000,180,2,Lajpat Nagar 1,4,1,Bachelors,1
2,33000,1000,2,"Munirka Vihar, Munirka",4,1,Bachelors,2
3,25000,1120,1,gg1 vikas puri,4,1,Bachelors/Family,2
3,70000,1800,2,Saket,4,2,Bachelors,3
3,30000,1200,2,Vikaspuri,4,2,Bachelors/Family,2
1,9000,550,1,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",4,2,Bachelors/Family,1
2,14500,1400,1,Dilshad Garden,4,1,Bachelors,1
3,50000,1600,2,Vasant Kunj Sector C,4,2,Bachelors,2
1,20000,650,2,Mayur Vihar 1,4,2,Bachelors/Family,1
4,15000,120,1,Rohini Sector 38,4,2,Bachelors/Family,4
2,7500,450,2,Mahavir Enclave Part 1,4,1,Bachelors/Family,1
1,13500,520,1,Uttam Nagar,4,2,Bachelors/Family,1
1,14000,850,1,Paschim Vihar,4,2,Bachelors,1
2,18000,850,2,Saket,4,2,Bachelors,2
2,14000,585,2,Pandav Nagar,4,2,Bachelors/Family,1
3,65000,1600,2,East Of Kailash,4,2,Bachelors/Family,2
2,22000,950,1,Mayur Vihar Phase 1 Extension,4,1,Bachelors/Family,2
1,4000,120,1,Najafgarh,4,1,Bachelors/Family,1
2,10000,500,1,Vinod Nagar East,4,2,Bachelors/Family,1
1,7500,200,2,kst chattarpur Apartments,4,1,Bachelors,1
1,17000,550,1,Ramesh Nagar,4,2,Bachelors/Family,1
1,18000,650,2,Gautam Nagar,4,2,Bachelors/Family,1
4,70000,2800,2,Delhi estate Apartment,4,1,Bachelors,4
1,10000,50,1,Mahipalpur,4,2,Bachelors/Family,1
2,15000,550,2,Dori Walan,4,1,Bachelors/Family,1
2,16500,90,1,DS 19,4,2,Bachelors/Family,2
3,100000,2925,1,Defence Colony,4,2,Bachelors/Family,3
1,7500,150,2,"New Mahavir Nagar, Tilak Nagar",4,2,Bachelors/Family,1
2,6000,450,1,north chajjupur shahdara,4,1,Bachelors/Family,1
2,18000,750,2,Mahavir Enclave Part 1,4,1,Bachelors,2
2,18000,975,1,Janakpuri,4,2,Bachelors/Family,1
3,8000,106,1,Burari,4,2,Bachelors/Family,1
2,14000,750,1,Mehrauli,4,2,Bachelors/Family,2
2,11000,80,1,"Khanpur, Madangir",4,2,Bachelors/Family,2
3,25000,96,1,Rohini Sector 11,4,1,Bachelors/Family,2
1,9000,500,1,Chhattarpur,4,1,Bachelors/Family,1
3,47000,1550,2,Vasant Kunj,4,2,Bachelors/Family,2
2,20000,1000,1,"Gaurav Apartment, Indraprastha Extension, Patparganj",4,2,Bachelors/Family,2
1,6000,400,1,Mehrauli,4,1,Bachelors/Family,1
1,5000,450,1,Bhajanpura,4,1,Bachelors/Family,1
2,20000,1000,1,"DDA Devdoot Apartment, Vikaspuri",4,2,Family,1
1,10000,450,1,"Khirki extension, Malviya Nagar",4,1,Bachelors/Family,1
3,15000,100,1,Chhattarpur,4,2,Bachelors/Family,2
2,13500,550,2,"Laxmi Nagar District Centre, Laxmi Nagar",4,2,Bachelors/Family,2
1,5500,400,1,Bindapur,4,2,Bachelors/Family,1
1,14000,60,1,"Guru Angad Nagar West, Laxmi Nagar",4,2,Bachelors/Family,1
4,18000,900,1,Subhash Nagar,4,1,Bachelors/Family,2
1,20000,700,1,Rohini Sector 5,4,2,Bachelors/Family,1
2,9300,500,1,Laxmi Nagar,4,1,Bachelors/Family,1
3,80000,2000,2,Safdarjung Enclave,4,2,Bachelors,3
2,7500,400,2,Aya Nagar,4,2,Bachelors,1
3,30000,1500,2,Sarita Vihar Pocket C,4,1,Bachelors,2
2,13000,70,1,"IGNOU Road, Saket",4,1,Bachelors/Family,1
2,8500,60,1,"Indraprastha Extension, Patparganj",4,1,Bachelors/Family,2
3,44300,200,2,Paschim Vihar,4,2,Bachelors,3
2,45000,1650,2,Safdarjung Enclave,4,2,Bachelors,2
2,30000,1150,2,Sarita Vihar Pocket K,4,1,Bachelors,2
2,40000,1800,2,Saket,4,2,Bachelors,2
4,530000,4000,2,Anand Niketan,4,2,Bachelors/Family,5
2,12000,900,1,Ashok Vihar Phase 2,4,1,Bachelors/Family,1
2,13500,700,1,Shakarpur,4,1,Bachelors/Family,1
2,30000,900,1,Sheikh Sarai Phase 1,4,1,Bachelors/Family,2
1,9500,400,1,New Delhi,4,2,Bachelors/Family,1
4,200000,2700,2,Greater Kailash 1,4,1,Bachelors,4
3,30000,2000,1,Rohini Sector 15,4,1,Bachelors/Family,3
2,9000,450,1,"Shakarpur Khas, Shakarpur",4,1,Bachelors/Family,1
2,13000,400,2,kst chattarpur Apartments,4,1,Bachelors,1
2,7000,500,1,Vinod Nagar West,4,2,Bachelors/Family,1
1,18000,450,2,Munirka,4,2,Bachelors/Family,1
1,3500,350,1,Najafgarh,4,1,Bachelors/Family,1
4,65000,272,2,Model Town,4,1,Bachelors/Family,4
1,19000,545,1,Dwarka,4,2,Bachelors/Family,1
2,23000,84,1,Paschim Vihar,4,2,Bachelors/Family,2
1,12000,600,1,Kalkaji,4,2,Bachelors/Family,1
2,15000,75,1,Chhattarpur,4,1,Bachelors/Family,2
3,38000,165,2,"Dayanand Vihar, Anand Vihar",4,2,Bachelors,2
3,50000,1100,2,Shalimar bagh,4,1,Bachelors,3
1,6500,500,1,Falt,4,1,Bachelors/Family,1
3,35000,150,2,Janakpuri,4,2,Bachelors,3
2,15000,70,1,Vasant Kunj,4,2,Bachelors/Family,2
3,30000,250,1,Mausam Vihar,4,2,Bachelors/Family,2
2,10000,70,1,"Khanpur, Madangir",4,1,Bachelors/Family,2
1,18000,300,2,"Arjun Nagar, Safdarjung Enclave",4,2,Bachelors,1
3,30000,1800,2,Malviya Nagar,4,2,Bachelors,3
1,16000,400,2,Lajpat Nagar 4,4,2,Bachelors/Family,1
3,22000,1250,1,Cghs apts.,4,2,Bachelors/Family,2
2,9000,480,1,Rohini Sector 21,4,2,Bachelors/Family,1
2,20200,84,2,Paschim Vihar,4,2,Bachelors,2
2,19500,84,2,Paschim Vihar Block A6,4,2,Bachelors,2
2,21000,600,2,"Arjun Nagar, Safdarjung Enclave",4,2,Bachelors,2
2,20000,600,2,"Arjun Nagar, Safdarjung Enclave",4,2,Bachelors,2
2,13000,720,1,Govindpuri Main,4,2,Bachelors/Family,2
2,6500,75,2,Najafgarh,4,1,Bachelors/Family,1
3,25000,1000,1,"Everest Apartment, Kalkaji",4,1,Bachelors/Family,2
2,20000,900,2,Malviya Nagar,4,2,Bachelors,2
2,33000,2200,2,Janakpuri,4,2,Family,2
3,18000,900,2,Mayur Vihar 3,4,2,Bachelors/Family,1
1,13000,550,2,Pitampura,4,2,Bachelors/Family,1
2,10000,450,1,Palam,4,2,Bachelors/Family,1
2,10000,470,1,Pul Prahlad Pur,4,2,Bachelors/Family,2
3,23000,125,1,"Khirki extension, Malviya Nagar",4,2,Bachelors/Family,2
1,20000,400,2,Lajpat Nagar 4,4,2,Bachelors/Family,1
4,150000,2600,2,Vasant Vihar,4,2,Bachelors/Family,4
3,25000,1500,2,"DJA Apartments, Dwarka Sector 13",4,2,Bachelors/Family,3
2,21000,80,1,Dwarka Sector 17,4,2,Bachelors/Family,1
3,30000,1100,2,Dwarka Sector 9,4,2,Bachelors/Family,2
2,22000,1000,1,Vasant Kunj,4,2,Bachelors/Family,2
2,14000,800,1,Mehrauli,4,1,Bachelors/Family,2
2,7000,50,1,Dwarka Sector 14,4,2,Bachelors/Family,1
2,18500,1000,1,"Kishangarh, Vasant Kunj",4,2,Bachelors/Family,2
1,8500,550,2,Chhattarpur Enclave,4,1,Bachelors,1
1,8000,450,2,Chhattarpur Enclave,4,1,Bachelors,1
2,10000,670,1,Ram Nagar,4,2,Bachelors/Family,2
2,15000,700,1,Dwarka,4,2,Bachelors/Family,1
3,37000,125,1,"Vikram Vihar, Lajpat Nagar",4,2,Bachelors,2
3,90000,1872,1,Greater Kailash 1,4,2,Bachelors/Family,3
2,12000,650,2,Chhattarpur Enclave,4,1,Bachelors/Family,1
2,13000,550,2,Chhattarpur Enclave,4,1,Bachelors,2
2,22000,84,2,Paschim Vihar,4,2,Bachelors,2
1,4000,90,1,Gopalpur,4,1,Bachelors/Family,2
2,12000,1000,1,Laxmi Nagar,4,1,Bachelors/Family,2
1,9000,65,1,Lado Sarai,4,1,Bachelors/Family,1
2,14000,75,1,Pandav Nagar,4,1,Bachelors/Family,1
1,15000,250,2,"Arjun Nagar, Safdarjung Enclave",4,2,Bachelors,1
2,12500,900,1,Surya Apartment pocket a11,4,1,Bachelors,2
3,30000,900,2,"Arjun Nagar, Safdarjung Enclave",4,2,Bachelors,3
2,9500,650,1,Mayur Vihar,4,1,Bachelors/Family,2
2,15000,900,1,Bhagwati Garden,4,2,Bachelors/Family,2
1,12000,800,1,Rohini Sector 3,4,2,Bachelors/Family,1
