customer_id,age,gender,dependents,occupation,city,customer_nw_category,branch_code,churn
12780,61,0,0,1,656,1,2238,0
12781,31,1,1,1,1096,2,933,1
12782,67,0,0,3,649,3,1377,0
12783,35,0,0,0,409,2,3,0
12785,33,1,0,1,613,2,1734,0
12786,52,0,0,1,1232,2,962,0
12788,54,1,0,1,15,3,1288,0
12789,30,1,,1,1519,2,3600,1
12790,77,1,0,3,1096,2,1343,0
12791,28,1,0,1,172,3,2109,1
12792,90,0,0,1,146,3,9,0
12793,77,0,0,1,575,3,44,0
12794,38,1,,0,575,2,1203,0
12795,31,1,0,1,759,2,1630,0
12796,26,1,0,2,409,3,1442,1
12797,55,1,0,1,1180,2,116,0
12798,50,0,0,1,,3,2971,0
12799,37,1,0,0,169,3,33,0
12800,76,0,0,1,318,1,1306,0
12801,59,1,,0,461,3,3561,0
12802,43,0,0,1,1020,1,43,0
12803,39,0,0,1,1020,3,423,0
12804,54,1,0,0,694,3,1358,1
12805,54,1,0,0,614,3,1992,0
12807,62,0,0,0,1096,2,27,1
12808,43,1,1,0,1016,2,431,1
12810,48,1,0,0,1138,2,1736,0
12811,52,0,0,1,146,3,157,0
12812,34,0,0,0,1096,3,467,1
12813,31,0,,1,623,2,4154,0
12814,49,0,0,1,621,2,2856,0
12815,40,0,2,1,318,2,450,1
12816,50,0,1,1,1337,3,449,1
12817,44,1,0,0,491,1,93,0
12818,30,1,,1,1020,2,814,0
12819,90,,,1,1621,1,417,0
12820,58,0,0,1,621,2,8,0
12821,32,0,0,0,1096,2,129,0
12822,38,1,2,0,1271,3,1697,0
12823,57,1,0,0,248,2,792,1
12824,40,1,0,1,409,2,314,1
12826,42,0,1,0,409,3,584,0
12828,61,0,0,1,1020,1,86,0
12829,55,1,2,1,905,3,1319,0
12830,39,1,0,1,1232,3,633,0
12831,65,0,0,0,1232,1,39,0
12832,54,0,,0,514,3,2497,1
12833,7,0,0,2,1154,3,171,0
12834,51,1,0,0,1573,3,3711,0
12835,42,1,2,1,848,3,1846,1
12836,42,0,0,1,1110,3,2293,0
12837,42,1,0,0,61,3,476,1
12838,44,0,0,1,1096,2,1719,1
12839,22,0,0,2,491,1,678,0
12840,90,,0,1,834,3,428,0
12841,54,1,0,0,531,3,2649,0
12842,76,1,,3,15,2,3920,0
12843,45,1,0,1,692,2,1820,1
12844,66,0,0,1,649,2,348,0
12845,40,1,0,1,1036,3,1928,0
12846,27,1,0,1,751,2,138,0
12847,70,0,0,1,492,2,1414,0
12848,39,1,0,1,61,3,2357,0
12849,59,1,0,,334,3,136,1
12850,64,0,0,1,1096,2,1558,1
12851,36,0,0,1,1096,2,26,0
12852,40,1,0,1,409,3,395,1
12853,22,1,0,2,1020,2,13,0
12854,86,1,0,1,1096,1,587,1
12855,52,1,0,1,1232,2,185,0
12856,70,0,0,1,1096,3,438,0
12857,58,1,0,0,146,3,1226,0
12858,42,0,0,1,1020,3,80,0
12859,30,1,0,0,1096,3,1558,0
12860,65,1,,1,438,3,2786,1
12861,67,1,0,1,409,1,314,0
12862,25,1,0,1,1598,1,220,1
12863,37,0,0,1,1608,2,1245,0
12864,49,0,0,1,409,2,1669,0
12865,30,1,0,1,409,2,923,0
12866,20,1,,2,220,3,1055,0
12867,25,1,0,1,,2,632,0
12868,43,1,0,0,334,3,3742,0
12869,90,,,1,1020,1,501,0
12870,53,0,0,1,169,3,389,0
12871,52,1,0,0,575,2,616,0
12872,39,0,0,1,1020,3,501,1
12873,11,0,0,1,,2,363,0
12875,72,1,0,3,1593,2,211,0
12877,54,0,0,1,287,2,2673,0
12878,48,0,0,1,814,2,827,0
12879,90,1,0,1,575,2,2549,1
12880,43,1,0,1,1020,2,13,0
12881,38,0,0,0,1020,2,5,1
12882,36,1,0,1,1046,3,102,0
12883,45,1,0,1,1020,2,16,0
12884,70,0,0,1,751,2,1363,0
12885,30,0,0,1,834,2,752,0
12886,90,1,0,1,962,2,646,1
12887,42,1,,1,1110,3,3053,0
12888,16,1,0,2,1525,3,814,0
12889,55,1,2,1,1232,1,825,0
12890,54,0,0,1,621,3,718,0
12891,56,0,0,1,1232,2,837,0
12892,45,0,,1,1110,3,3180,0
12893,18,1,0,2,15,2,1086,0
12894,26,0,0,1,623,2,365,0
12895,69,0,0,1,1020,3,424,0
12896,58,0,0,1,1111,3,2845,1
12897,75,1,0,0,1232,1,52,0
12898,42,0,0,0,1232,3,102,0
12899,65,1,0,0,334,2,323,0
12900,33,1,0,1,649,2,397,0
12901,90,,0,1,,2,231,0
12902,29,1,0,1,1096,3,139,0
12905,45,0,0,1,1509,3,2663,0
12906,36,1,3,0,1020,2,542,0
12907,50,1,0,0,,3,2229,0
12908,39,0,0,0,1096,3,614,0
12909,33,0,,1,1490,2,2429,1
12910,60,0,,0,409,1,44,0
12911,38,0,0,1,342,2,374,0
12912,77,1,0,3,146,3,1754,1
12913,53,1,0,0,1020,1,80,0
12914,45,1,0,1,15,2,888,1
12915,32,1,1,1,1232,1,427,0
12916,49,0,0,1,1020,1,212,0
12917,38,1,0,0,623,2,91,1
12918,86,0,0,1,623,2,1626,0
12919,45,0,0,1,,3,935,0
12920,44,1,0,1,905,2,1336,0
12921,57,1,0,1,538,2,760,1
12922,46,0,0,1,486,2,1589,1
12923,74,1,0,3,409,2,2091,0
12924,31,0,,1,745,2,298,1
12925,77,1,0,3,,3,814,0
12926,40,1,0,1,1096,2,933,0
12927,64,1,0,3,13,3,890,0
12928,73,1,0,3,334,2,141,0
12929,52,1,3,0,1096,1,134,1
12931,43,1,2,0,834,3,349,1
12932,51,1,0,0,1096,3,1067,0
12933,51,0,0,1,456,2,1071,1
12934,36,1,2,0,15,3,385,0
12935,39,1,0,0,1232,2,358,0
12936,78,0,0,1,1020,2,5,0
12937,32,1,0,0,623,2,1639,1
12938,48,1,2,0,146,1,184,0
12939,66,1,0,0,409,2,193,0
12940,25,1,0,2,491,2,1245,1
12941,48,0,0,0,1525,2,51,0
12942,61,1,0,0,491,3,619,0
12943,38,0,0,1,649,1,54,0
12945,50,1,0,1,1020,2,686,0
12946,53,0,0,1,637,2,102,0
12948,54,1,,1,892,3,2890,0
12949,23,1,0,1,334,3,1305,0
12950,50,0,0,0,904,3,412,0
12951,62,1,0,0,318,3,434,0
12952,68,0,0,3,1020,1,80,0
12953,29,0,0,1,61,2,1359,0
12954,57,0,0,1,1138,2,1736,0
12955,35,1,2,0,656,2,340,0
12956,47,1,0,0,665,2,177,1
12957,36,0,,1,146,2,1206,0
12958,71,0,0,3,1096,2,457,0
12959,90,1,0,1,15,2,1285,0
12960,45,1,0,3,60,3,595,0
12961,52,1,0,1,1096,3,1365,1
12962,27,0,,1,26,2,221,1
12963,52,0,0,1,,2,1489,0
12964,43,0,0,0,575,2,295,0
12965,4,1,0,2,146,3,2394,0
12966,43,1,2,1,234,2,250,0
12968,35,1,2,1,15,3,2481,0
12969,56,1,0,0,829,2,2015,0
12970,65,0,0,1,1232,2,437,0
12971,42,1,2,0,1020,2,212,0
12972,41,0,,1,409,1,336,0
12973,51,0,,1,804,3,920,0
12974,90,,,4,1096,3,314,0
12975,30,1,1,1,1232,1,7,0
12976,60,0,0,1,409,3,2071,0
12977,5,1,0,2,1525,2,488,0
12978,67,1,1,3,1322,1,176,0
12979,43,0,1,0,179,2,265,0
12980,34,1,0,1,1020,2,3200,0
12981,32,0,0,0,491,3,615,0
12982,39,1,,1,557,2,721,0
12983,30,0,0,1,1096,2,1955,0
12984,79,1,0,3,1150,2,61,1
12985,30,1,0,1,318,2,1314,0
12986,52,1,2,0,15,2,6,0
12987,62,1,0,0,169,2,147,0
12988,41,1,0,0,575,2,90,0
12989,32,1,1,0,649,2,1843,0
12990,65,1,,3,1096,3,1562,1
12992,59,1,0,0,834,2,349,0
12993,40,1,,1,102,3,113,0
12994,28,1,3,1,931,3,2305,0
12995,65,1,0,3,1020,2,455,0
12996,45,0,0,1,1456,3,1860,0
12997,14,1,0,1,575,2,1264,1
12998,39,1,0,0,91,3,2293,0
12999,35,1,0,1,988,3,2691,0
13000,41,0,0,1,1352,3,2608,0
13001,35,1,2,1,1040,2,252,0
13002,58,0,0,1,1577,3,815,0
13003,33,0,0,0,1020,3,666,1
13004,66,1,0,0,1020,2,2,0
13005,50,0,0,0,1096,1,3,1
13008,76,1,0,1,630,3,1329,0
13009,21,1,0,2,1020,2,227,0
13010,59,1,2,1,996,2,1209,0
13012,38,1,2,1,15,2,383,0
13013,90,1,0,1,492,2,1414,0
13014,40,0,0,1,1306,2,604,1
13015,58,1,2,0,1149,2,1221,0
13017,60,0,0,1,1494,2,896,1
13018,41,1,0,0,334,3,750,0
13019,55,1,0,0,409,2,391,1
13020,31,0,0,0,1320,3,485,0
13021,61,1,0,1,1020,2,5,0
13023,59,1,0,0,334,1,82,0
13024,63,0,0,1,1576,3,667,1
13025,66,0,,1,173,2,2175,0
13026,54,0,0,1,452,2,637,0
13027,27,0,0,0,1271,3,1698,0
13028,34,0,0,1,67,3,705,0
13029,31,0,,1,236,3,479,0
13030,90,,0,1,834,2,277,0
13031,35,1,0,1,623,2,1626,1
13032,86,0,,1,318,3,1217,0
13033,12,0,,2,15,3,1083,1
13034,53,0,0,1,409,2,1202,0
13035,64,1,0,3,1096,3,271,0
13036,44,0,0,1,1603,2,72,0
13037,90,,0,1,1443,3,2792,0
13039,56,1,0,1,,3,408,0
13040,59,1,0,0,409,1,92,0
13041,72,0,0,1,1465,1,191,1
13042,25,1,0,1,409,1,2076,0
13043,90,,,1,649,1,554,0
13044,57,1,2,1,649,2,54,0
13046,37,1,0,1,623,3,1625,0
13047,51,1,0,1,1020,1,60,0
13048,56,0,0,0,996,3,1209,0
13049,35,1,0,1,1181,3,186,0
13050,42,0,0,1,1020,2,1471,0
13051,61,1,0,1,15,2,6,1
13052,52,1,0,1,1489,2,1412,1
13053,8,0,0,2,491,3,1733,1
13054,30,0,0,1,334,1,136,0
13055,28,0,0,1,334,2,260,0
13056,47,1,0,0,904,3,1908,0
13057,49,1,0,1,1305,3,2650,0
13058,57,1,0,3,834,3,1219,0
13059,38,0,0,0,,2,423,0
13060,63,1,0,1,1566,3,3344,1
13061,42,0,0,1,665,2,177,1
13063,30,1,0,1,1049,2,2422,0
13064,36,1,0,0,589,3,1987,0
13065,21,0,0,2,834,2,18,0
13066,36,1,1,0,409,1,1662,0
13067,39,0,,1,1615,3,2633,0
13068,58,1,2,1,623,2,81,0
13069,49,0,0,1,1020,3,79,0
13070,50,0,0,1,1437,2,1063,0
13071,38,1,0,1,574,3,2208,1
13072,49,1,0,1,665,2,1251,0
13073,74,0,0,1,834,2,478,0
13074,12,0,0,2,15,1,306,0
13075,36,0,0,1,834,1,530,0
13076,70,1,0,3,1020,2,86,0
13079,48,0,0,1,834,3,28,0
13080,50,0,0,1,1020,2,627,0
13081,37,0,0,0,1096,3,249,1
13082,9,1,0,2,334,1,675,0
13083,38,1,0,1,745,2,298,0
13085,51,1,0,0,15,2,190,0
13086,74,1,0,1,575,2,1718,0
13087,42,0,0,1,1438,1,151,0
13088,24,1,0,1,834,2,531,1
13089,51,0,0,0,1096,2,757,0
13090,51,1,1,0,575,3,1720,0
13091,44,0,0,1,1150,3,435,1
13092,61,1,3,1,860,2,465,0
13093,41,1,0,0,1020,1,118,0
13094,39,1,0,1,1477,2,2559,0
13096,44,0,0,1,1020,2,1574,1
13097,24,1,0,0,831,3,1930,0
13098,56,0,0,1,1020,2,356,1
13099,47,0,0,1,834,2,460,0
13100,72,0,0,3,1020,3,538,0
13101,41,1,1,0,834,3,22,0
13102,33,0,0,0,623,2,562,0
13103,33,1,0,1,1636,3,4195,1
13104,30,1,0,1,485,3,684,0
13105,51,0,0,1,334,1,1290,0
13106,90,,,1,1271,2,101,0
13107,71,1,0,3,834,2,40,0
13108,60,1,2,1,656,2,1370,0
13109,61,1,0,3,1232,3,1115,0
13110,24,1,,2,860,2,671,0
13111,24,0,0,2,812,2,2428,1
13113,49,1,2,0,1181,3,332,0
13114,43,0,0,1,578,3,2721,0
13115,43,1,0,0,575,2,1098,1
13116,64,0,0,3,848,3,1846,0
13117,37,0,0,0,1540,2,1541,0
13118,53,1,0,1,1096,2,1557,0
13119,45,1,0,0,1096,3,581,0
13120,33,1,2,1,1096,2,584,0
13121,51,1,0,1,1247,2,945,1
13122,40,1,0,1,675,2,867,0
13123,66,1,0,3,1020,3,1,0
13124,64,1,0,1,11,3,3679,0
13125,39,1,0,1,1096,2,11,0
13127,90,,0,1,427,1,244,0
13128,58,0,0,1,1096,1,92,0
13129,42,1,0,1,917,2,721,0
13130,43,0,2,1,1096,1,551,0
13131,35,1,0,1,334,3,1305,0
13132,74,0,0,1,0,2,3891,0
13133,58,1,0,1,1029,2,2771,0
13134,49,0,0,1,1613,3,50,0
13136,34,1,0,1,904,3,2806,0
13137,29,0,0,1,1052,2,1370,0
13138,44,1,0,1,491,3,279,0
13139,73,0,0,1,745,2,127,0
13140,15,0,0,2,1020,2,118,0
13143,47,1,0,0,531,2,975,1
13144,63,1,0,1,334,3,124,0
13145,28,1,0,2,1589,3,416,0
13147,36,0,0,0,1096,1,1565,0
13148,53,1,0,0,,1,63,1
13149,90,,0,1,409,3,1317,0
13150,47,0,0,1,15,1,1567,0
13151,42,0,0,1,485,2,510,0
13152,72,0,0,1,575,1,90,1
13153,74,1,0,1,146,1,77,0
13154,75,0,0,1,1020,2,1452,0
13155,43,1,0,1,1020,1,163,0
13156,73,0,0,3,1020,1,12,0
13157,39,1,1,1,788,2,3028,1
13158,24,0,0,1,,1,137,0
13159,66,0,0,1,409,2,553,1
13160,23,1,0,1,1097,2,1555,1
13161,41,1,1,0,146,2,2394,1
13162,52,0,0,0,1096,3,1345,1
13163,40,0,0,1,1020,1,455,0
13164,36,1,0,1,953,2,470,0
13165,32,0,0,1,363,2,4,0
13166,90,0,0,1,996,2,1307,0
13167,21,1,0,2,669,3,2592,1
13168,12,0,0,2,575,2,2549,0
13169,72,0,0,1,1020,2,522,0
13170,31,0,0,1,1598,2,1465,1
13171,90,1,,1,1020,2,990,1
13173,90,,,1,1322,2,2066,0
13174,33,1,2,1,15,3,300,0
13175,32,1,0,1,1232,3,900,1
13176,83,0,,1,15,3,3904,0
13177,27,0,0,1,21,3,2587,0
13178,90,,,1,1577,3,815,0
13179,67,0,0,3,1084,2,240,0
13180,28,1,0,2,1034,1,65,0
13181,46,1,3,0,1232,2,437,0
13182,43,0,0,1,834,1,8,0
13183,47,1,0,0,1221,3,315,1
13184,49,0,0,1,615,2,282,0
13185,61,0,0,1,836,2,1404,0
13186,33,0,0,1,491,3,396,0
13187,44,0,0,1,295,1,671,0
13188,42,1,0,0,1525,3,322,0
13189,60,1,0,1,625,2,1699,0
13190,28,0,0,1,1525,2,146,0
13191,60,1,3,1,334,2,847,0
13192,43,0,0,1,1294,3,2687,0
13193,38,1,0,0,146,2,2011,0
13194,45,1,0,1,245,2,204,1
13195,45,1,0,1,797,2,4146,0
13196,64,1,0,0,1085,3,135,0
13197,42,0,0,1,318,3,1217,0
13198,42,1,0,0,623,2,2390,0
13199,61,1,0,1,803,2,150,0
13200,67,1,0,1,286,2,278,0
13201,54,0,0,0,1111,2,293,1
13202,35,1,,1,219,2,3171,0
13203,51,1,3,0,1020,2,240,0
13204,39,1,0,0,1070,2,571,0
13205,82,1,0,3,834,2,428,0
13206,67,1,0,1,1438,2,151,0
13207,53,0,0,1,1020,2,816,0
13208,43,1,,1,623,3,1625,1
13209,64,1,4,1,1540,2,347,0
13210,36,1,0,0,19,2,1814,1
13211,73,0,0,1,1020,3,1123,0
13212,38,1,0,0,745,3,1904,0
13213,30,0,1,0,1020,3,1333,0
13214,61,0,0,1,146,1,53,0
13215,43,0,0,0,1092,3,624,0
13216,60,1,1,1,1232,3,39,0
13217,48,1,0,0,1020,1,5,0
13218,59,0,0,3,1096,3,2040,0
13219,56,1,,1,1338,2,3539,1
13221,87,0,0,1,1020,2,182,1
13222,50,1,0,0,1020,2,592,0
13223,50,0,0,1,904,2,722,0
13224,48,1,0,1,1180,2,342,0
13225,32,0,0,0,1096,1,314,0
13226,52,1,0,0,1084,3,542,0
13227,67,1,1,1,439,3,3405,0
13228,45,0,0,1,1096,2,392,0
13229,28,0,0,0,409,2,11,0
13230,90,1,0,1,1020,1,542,0
13231,84,0,0,1,531,2,573,0
13232,37,1,0,1,1635,3,961,0
13233,38,1,0,0,1135,3,117,1
13234,48,1,0,1,1388,2,42,0
13235,39,0,0,1,334,1,10,0
13236,37,0,0,1,904,2,78,0
13237,53,1,0,4,1020,3,442,0
13238,68,1,0,3,118,2,325,0
13239,56,1,2,1,1195,2,1331,0
13240,88,1,0,3,334,3,24,0
13242,37,0,0,0,1020,2,212,0
13243,62,1,0,1,752,3,165,0
13245,45,0,0,1,78,2,255,0
13246,28,0,0,0,704,2,3280,0
13247,42,0,0,1,834,1,1015,0
13248,47,0,0,1,334,3,136,0
13249,90,1,0,1,1570,2,119,0
13250,30,1,1,0,1020,3,542,0
13251,35,1,0,1,1415,2,548,0
13252,42,1,0,0,146,2,286,0
13253,41,1,0,1,996,2,154,0
13254,45,1,1,0,1232,2,149,0
13255,48,0,0,1,563,2,1557,0
13257,40,1,0,1,1046,2,102,0
13258,62,0,,3,1020,2,998,0
13259,45,0,0,1,1020,2,652,0
13260,53,1,0,1,1020,3,522,0
13261,57,0,0,1,578,3,758,0
13262,84,1,0,3,1149,2,59,0
13263,66,0,0,1,526,2,421,0
13264,36,1,0,0,578,3,631,0
13265,49,1,0,1,649,2,1843,1
13267,60,1,0,0,1294,3,1470,1
13268,4,0,0,2,409,2,2074,1
13269,31,1,0,1,1477,3,2581,0
13270,38,1,0,1,61,3,3250,1
13271,50,1,0,0,1020,2,1573,0
13273,75,0,0,1,745,3,127,0
13274,75,1,0,3,409,2,272,0
13275,13,0,0,2,,2,374,0
13276,68,1,0,1,1020,2,2,0
13277,46,0,0,0,1020,2,1108,0
13278,40,0,0,1,834,2,22,0
13279,81,0,,1,996,2,2760,0
13280,38,0,0,0,1020,3,425,0
13281,54,1,2,1,649,2,54,0
13282,63,0,0,1,146,1,1208,0
13283,48,1,0,0,1477,2,850,0
13284,43,1,0,1,337,2,1770,0
13285,51,1,2,1,1076,2,793,0
13286,52,1,0,0,169,2,33,0
13287,57,1,,0,1145,2,2952,0
13288,43,1,2,1,1111,2,728,0
13289,11,1,0,2,146,2,1752,0
13290,24,0,0,2,1096,1,483,0
13291,62,1,0,1,834,2,2734,0
13293,61,0,0,1,334,3,1947,0
13294,70,0,0,1,1589,3,416,1
13295,61,0,0,1,834,2,23,0
13296,74,0,0,1,1020,1,669,0
13297,39,0,0,0,1389,2,42,0
13298,36,0,0,1,187,3,174,0
13299,39,0,0,0,334,2,206,1
13300,45,0,0,1,15,2,6,0
13301,40,0,0,1,334,2,44,1
13302,30,1,0,1,1020,2,543,0
13303,27,1,,1,,3,2587,1
13304,52,0,0,1,341,3,910,0
13305,90,1,0,1,1467,2,191,0
13306,54,0,0,1,1096,1,27,0
13307,52,1,0,1,1096,3,1375,0
13308,28,0,,1,630,2,3855,0
13309,4,0,0,2,1020,1,625,0
13310,67,1,0,1,1020,1,16,0
13311,26,1,0,0,1096,2,249,0
13312,44,1,0,1,1271,2,1253,0
13313,53,0,0,1,409,2,217,1
13314,65,1,1,1,1020,2,414,0
13315,27,0,0,2,1096,2,2005,0
13316,51,1,5,0,937,3,2647,1
13317,40,1,4,1,1643,1,210,0
13318,33,1,0,1,1551,3,3724,0
13319,51,0,0,1,882,2,743,0
13320,44,1,1,0,1565,2,172,0
13321,89,0,0,3,278,2,749,0
13322,43,1,0,1,1020,2,627,0
13323,16,1,0,2,1096,3,586,0
13324,47,1,1,1,759,2,518,1
13325,43,1,0,0,656,2,1391,0
13326,31,1,0,0,572,2,222,1
13327,58,1,0,0,1096,2,584,0
13328,59,1,0,0,1076,2,1788,0
13329,44,0,0,1,1301,2,692,0
13330,55,0,0,1,78,2,255,0
13331,28,1,1,1,1096,3,438,0
13332,39,1,0,1,617,2,229,0
13333,81,1,0,3,1435,2,1890,1
13334,40,0,0,1,656,3,1383,0
13335,28,0,,1,1378,3,3129,1
13336,74,1,0,1,575,2,1264,0
13337,51,0,0,1,1020,2,159,1
13338,42,0,0,1,1096,1,91,1
13339,73,0,0,1,1084,3,1575,0
13340,75,1,0,1,1258,3,769,0
13341,31,1,0,1,1585,3,2644,1
13342,40,1,3,1,995,3,200,0
13343,39,0,0,1,623,2,45,0
13345,44,0,0,1,745,2,1903,0
13346,32,1,0,0,,3,2171,0
13347,46,0,0,1,1020,1,143,0
13348,55,0,0,1,630,2,36,1
13349,66,0,0,1,649,3,107,0
13350,26,1,,2,1315,3,2537,0
13351,31,0,,1,1020,2,455,0
13352,29,0,0,1,334,1,41,0
13353,20,1,,1,180,2,2218,0
13354,46,1,,0,1181,2,477,1
13355,39,0,0,0,698,2,231,0
13356,49,0,0,0,61,1,115,0
13357,50,0,0,1,486,2,232,1
13358,57,0,0,1,236,2,479,0
13359,89,1,0,1,1020,2,146,0
13360,71,1,0,3,834,2,174,0
13361,25,1,0,0,15,3,890,0
13362,60,0,0,0,1096,2,391,0
13363,47,1,0,0,409,2,278,0
13364,44,0,0,1,834,2,8,0
13365,43,0,2,0,1096,2,26,0
13366,39,0,,1,235,2,733,0
13367,59,1,2,1,834,2,8,0
13368,38,1,0,1,1020,3,419,0
13369,33,1,0,0,904,3,723,0
13370,24,0,0,2,1020,2,836,1
13371,50,0,0,1,409,2,1392,0
13372,63,1,0,1,1020,1,60,0
13373,36,0,0,1,15,3,783,0
13374,51,0,0,1,1407,2,2068,0
13375,44,0,2,0,409,3,292,0
13377,32,0,,1,860,3,2811,0
13378,37,0,0,1,864,3,2494,0
13379,80,1,0,1,1325,2,1209,0
13380,44,0,0,1,1564,3,401,0
13381,60,1,0,0,1477,1,415,0
13382,48,1,0,0,1449,3,1413,1
13383,79,1,0,1,1020,3,592,0
13385,52,1,0,1,409,1,158,0
13386,70,0,0,1,491,2,93,0
13387,51,0,0,1,146,2,75,1
13388,90,1,0,1,1004,2,307,0
13389,90,1,0,1,1020,1,163,0
13390,69,1,0,3,745,2,127,0
13391,39,1,4,1,1117,2,822,0
13392,54,0,0,0,1180,2,116,0
13393,32,1,0,0,575,2,572,0
13394,29,1,0,0,531,3,590,0
13395,51,0,0,1,409,2,2076,0
13396,42,0,0,1,146,1,3635,1
13397,41,1,0,1,50,3,2562,1
13398,78,0,0,3,409,2,1358,0
13399,36,1,0,1,409,2,1442,0
13400,7,0,0,2,1020,2,667,0
13401,28,0,0,1,1546,3,58,0
13402,78,0,0,3,334,2,847,0
13404,40,1,0,1,1494,2,1249,1
13405,49,1,0,1,1076,2,878,0
13406,58,0,0,1,146,3,1298,0
13407,43,0,0,0,,2,1257,0
13408,51,0,0,1,1525,2,175,0
13410,14,0,0,2,329,3,2651,0
13411,59,1,0,1,491,3,459,0
13413,66,0,0,1,1232,2,1115,0
13414,50,0,0,1,1020,2,376,0
13415,80,1,0,1,1020,1,16,0
13416,47,0,0,1,834,1,8,0
13418,54,1,0,1,221,3,30,0
13419,36,0,0,1,409,3,609,0
13420,64,1,0,1,1608,3,1295,0
13421,42,1,2,1,372,3,2694,0
13422,16,1,0,2,477,3,2363,0
13423,40,1,1,1,956,2,94,0
13424,49,1,0,1,582,2,638,0
13425,36,0,0,0,623,2,81,0
13426,31,0,1,,363,3,1588,1
13427,46,0,0,1,1096,2,92,0
13428,83,0,0,1,1096,1,27,0
13429,61,1,,1,1288,2,848,1
13430,27,1,0,0,1020,2,1027,0
13431,63,1,0,1,1002,3,2112,1
13432,2,0,0,2,1096,3,1664,0
13433,33,1,0,1,557,2,721,0
13434,55,1,2,1,1020,2,39,0
13435,41,1,4,1,834,3,1129,1
13436,39,1,0,1,1096,2,311,0
13437,54,0,2,0,1020,3,652,0
13439,41,0,0,1,623,1,545,0
13440,49,0,0,1,1020,2,322,0
13441,37,0,0,1,834,2,174,0
13442,37,1,0,1,398,3,1780,0
13443,35,0,0,1,1525,2,376,0
13444,55,0,0,1,665,1,177,0
13445,39,1,2,1,665,2,307,0
13446,38,0,0,1,575,2,1202,0
13447,86,1,0,3,61,3,856,0
13449,66,1,2,1,608,2,405,0
13450,30,1,0,0,1020,2,129,0
13451,18,0,0,2,834,1,202,0
13452,48,1,1,0,1020,3,3354,0
13455,66,1,0,,561,2,3339,0
13456,54,0,0,1,834,3,1924,1
13457,7,1,0,2,146,3,2729,1
13458,59,1,0,1,1576,3,908,0
13459,43,0,0,1,1020,2,501,0
13460,47,1,2,0,1619,3,994,0
13461,52,1,0,0,575,2,1098,0
13462,58,1,2,1,1271,3,379,0
13463,50,1,0,1,1020,1,419,0
13464,80,1,0,3,615,2,981,0
13465,28,0,0,0,1020,2,114,0
13466,53,0,1,0,1096,1,92,0
13467,80,1,0,3,1096,1,27,1
13468,69,0,0,3,1232,2,962,0
13469,51,1,0,1,1525,3,358,0
13470,90,,0,1,180,2,187,1
13471,62,0,0,1,904,3,412,0
13472,57,1,0,1,1020,2,143,0
13474,70,0,0,3,904,2,296,0
13475,25,1,0,2,531,2,433,1
13476,68,1,1,0,334,2,323,0
13477,38,1,0,0,611,2,1433,0
13478,47,0,2,1,834,1,516,0
13479,76,1,0,3,623,3,1031,0
13480,54,1,5,1,557,3,284,0
13481,90,,0,1,834,1,22,0
13482,18,1,0,2,1388,2,621,0
13483,55,1,4,0,814,2,827,0
13484,38,0,0,0,1020,2,13,0
13485,44,1,0,1,146,3,1268,0
13486,58,0,0,1,630,3,1240,0
13487,47,1,0,0,1181,2,186,0
13488,58,1,2,1,1020,3,288,0
13489,67,0,,1,1020,1,60,0
13490,29,1,0,1,905,2,1390,1
13491,64,1,0,3,1020,3,686,0
13492,64,1,0,1,1452,3,2735,0
13493,13,1,0,2,146,3,1752,1
13494,34,0,0,1,1076,2,64,1
13495,49,1,0,1,363,2,31,1
13496,19,0,0,2,649,3,348,0
13497,40,0,0,1,407,1,225,0
13498,36,0,0,2,1315,3,250,0
13499,52,1,4,1,1096,3,43,0
13500,90,1,0,1,320,2,1053,0
13501,43,1,0,1,1033,3,186,0
13502,44,1,0,1,575,2,1002,0
13503,20,1,0,2,834,2,1242,0
13504,42,0,0,1,1020,1,60,1
13505,65,1,0,3,834,3,2667,0
13506,84,0,,1,630,2,1240,1
13507,25,0,0,0,1232,3,1115,0
13508,40,1,0,0,623,2,2398,0
13509,37,0,0,0,146,3,76,0
13510,66,0,0,1,224,2,137,0
13511,83,1,0,1,577,2,1415,0
13512,39,1,0,1,905,2,1832,0
13513,39,1,0,1,318,1,873,1
13514,63,1,0,0,334,2,751,0
13515,40,1,0,1,219,2,3171,1
13516,64,1,0,0,,2,741,0
13517,26,1,0,1,1181,3,1649,0
13518,47,1,0,0,1096,2,129,0
13519,22,0,0,2,334,1,141,0
13520,67,1,,1,,3,2002,0
13521,38,0,2,0,1111,1,563,0
13522,66,1,0,3,1238,3,2507,0
13523,39,1,1,1,934,2,649,0
13524,30,1,0,1,409,2,677,0
13525,45,1,0,1,598,2,943,0
13526,78,0,0,1,762,2,1434,1
13527,40,0,0,1,15,3,49,0
13528,54,1,3,0,334,1,347,0
13529,54,1,2,0,15,2,305,1
13530,68,1,0,1,834,2,1088,0
13531,48,1,0,1,1322,2,176,0
13532,75,1,0,3,1347,2,37,0
13533,46,1,0,1,1096,2,292,0
13534,67,0,3,1,949,1,342,0
13535,60,1,2,1,680,3,565,0
13536,85,1,0,3,1096,3,26,0
13538,75,1,0,3,1477,2,724,0
13539,23,0,0,2,1322,3,176,1
13540,31,1,1,0,15,2,6,0
13541,45,0,0,1,1525,2,276,1
13542,28,1,1,0,409,2,481,0
13543,82,0,0,1,334,1,17,0
